Topic,Group ID,Documents,Words
Topic 00,1978,0.18277282437803843,12.562159193339138
Topic 00,1979,0.6093211754920448,39.99258460477704
Topic 00,1980,0.4408388479841481,13.852361799435725
Topic 00,1981,0.6029429750990116,30.992190274675313
Topic 00,1982,0.9674798820978688,85.04043033320922
Topic 00,1983,1.0673707916292792,25.625335199735076
Topic 00,1984,1.3613517118277723,76.60747804235854
Topic 00,1985,0.31085016645259167,20.77728079872208
Topic 00,1986,0.5408061067745853,34.452485978734515
Topic 00,1987,0.8403335936647617,39.735310624426205
Topic 00,1988,0.3103263205190992,27.44122650267947
Topic 00,1989,0.7636872897666416,55.675726313112726
Topic 00,1990,0.5427619986423566,23.382108206162908
Topic 00,1991,1.1704273327300971,78.00311143208211
Topic 00,1992,0.23126499755990088,12.759530706069771
Topic 00,1993,0.18776695224037354,15.634734237673527
Topic 00,1994,0.0807515134244306,7.198344201077734
Topic 00,1995,0.4114461297594081,36.32516016151034
Topic 00,1996,0.3435179552490214,22.380971638646955
Topic 00,1997,0.7033762457414767,60.64661831290359
Topic 00,1998,1.1514201895416485,52.7420376678138
Topic 00,1999,3.170649801923281,171.04958048233553
Topic 00,2000,1.8617112754666338,98.57410693088262
Topic 00,2001,2.2695649128529407,186.54652504278232
Topic 00,2002,1.8045612774585345,97.07040964333846
Topic 00,2003,2.34041139892084,218.29333062700192
Topic 00,2004,1.2082199880833007,129.74534406341903
Topic 00,2005,2.3227672657101834,221.44269081556928
Topic 00,2006,1.2918754480151888,124.73336607175035
Topic 00,2007,2.7972809517313286,338.4318041190199
Topic 00,2008,2.6157268412372443,216.83908227149357
Topic 01,1978,0.1922742434902554,10.501845437601023
Topic 01,1979,0.07492946833074274,5.2918894752124395
Topic 01,1980,0.0701125966410264,5.450333181696862
Topic 01,1981,0.007768722118862423,0.3912389060110522
Topic 01,1982,0.6549331319728101,48.544727398128096
Topic 01,1983,0.31172002580172614,30.866027516788336
Topic 01,1984,0.011677934691347274,0.581775696713617
Topic 01,1985,0.32773760945321306,26.345512735994078
Topic 01,1986,0.25919719910814343,26.01939552817469
Topic 01,1987,0.0064434696273768305,0.46784621755096
Topic 01,1988,0.22974916096737297,13.362080120926393
Topic 01,1989,0.23949166205447298,14.66287067289499
Topic 01,1990,0.1675385184159993,7.362311518336837
Topic 01,1991,0.6483912020019218,63.55187851096141
Topic 01,1992,1.2484507216365879,78.83362965006279
Topic 01,1993,1.0661756454651428,106.04404663606387
Topic 01,1994,0.556303113669595,44.384974455515035
Topic 01,1995,0.28459424514989823,21.49040140990148
Topic 01,1996,1.1912106501959427,120.61646868404843
Topic 01,1997,1.7864050878792732,132.2230113092981
Topic 01,1998,2.4507535839916126,222.13022534276055
Topic 01,1999,0.47347712601737124,57.13835329756403
Topic 01,2000,1.9477274193294967,158.31988409691834
Topic 01,2001,1.7939202803207208,186.4089483251003
Topic 01,2002,1.3672029123897909,126.60421362243788
Topic 01,2003,0.8670365417307979,90.5951061676436
Topic 01,2004,0.8972930889594876,97.898980512186
Topic 01,2005,1.5162692215770113,151.62428785879482
Topic 01,2006,4.17505403599303,526.5153914327274
Topic 01,2007,4.47013143685599,420.2868742536508
Topic 01,2008,5.019142810798424,552.7491910297312
Topic 02,1978,0.38239425217995715,19.17727008898707
Topic 02,1979,0.8217413456445953,64.21844619041448
Topic 02,1980,0.3727573570332666,23.37887889782348
Topic 02,1981,0.6744825850777042,51.985790137296036
Topic 02,1982,1.0261448248338108,75.2064149339571
Topic 02,1983,0.5002126635190581,23.117364704023434
Topic 02,1984,0.5474548597641538,23.251957844792315
Topic 02,1985,1.1292651429681941,81.85681440383692
Topic 02,1986,0.34394084474339215,28.16279957058955
Topic 02,1987,0.48018992302733343,33.3466838637729
Topic 02,1988,0.45406558126620256,27.628856997656094
Topic 02,1989,1.1617574603909637,107.38587009909061
Topic 02,1990,0.5575822441807364,47.50375249252141
Topic 02,1991,0.8941670451335427,60.003784656935224
Topic 02,1992,0.8175755810565137,74.17085103358002
Topic 02,1993,0.36802723990404196,34.03447098083424
Topic 02,1994,0.8888414478684411,71.18477892980245
Topic 02,1995,1.2760803298707908,103.72539671260478
Topic 02,1996,1.6085182474565802,143.88334207397455
Topic 02,1997,1.4463548165685884,113.92686816095055
Topic 02,1998,1.6802579601604544,165.2177874806512
Topic 02,1999,0.6315492357165462,42.433240736089516
Topic 02,2000,0.9165822102098624,86.19452605644445
Topic 02,2001,1.5938851073768023,178.5692943644845
Topic 02,2002,0.11942655137176553,10.536924402134149
Topic 02,2003,1.559408958580727,152.3982370899053
Topic 02,2004,0.47376713892379446,48.701970426213336
Topic 02,2005,0.9567991897099053,104.9511644129677
Topic 02,2006,0.47332546658281976,37.09878449840151
Topic 02,2007,1.6740066357311556,123.184595586493
Topic 02,2008,2.4091387753086257,279.2390297612345
Topic 03,1978,0.29811169150461564,16.65202478511577
Topic 03,1979,1.5556311624879307,79.43836929812576
Topic 03,1980,0.20454598052527634,13.415643605854854
Topic 03,1981,0.5732776523262757,31.65263072436001
Topic 03,1982,0.5812817869734375,19.71423657260888
Topic 03,1983,2.254550038296707,224.47306959224238
Topic 03,1984,0.6335308329893717,50.18656469695905
Topic 03,1985,1.865553103211546,175.2478871723473
Topic 03,1986,1.586628459592628,154.5521170075722
Topic 03,1987,1.0828431467024924,56.39393932681702
Topic 03,1988,0.6907295632179868,41.94430865389744
Topic 03,1989,0.36766122133423434,22.060800789844002
Topic 03,1990,1.5714231495515076,123.76339222486699
Topic 03,1991,1.2807278192745615,150.31138038134605
Topic 03,1992,0.24773416292394176,7.815539756531088
Topic 03,1993,1.024850085577523,112.05078433731629
Topic 03,1994,2.021596816718774,150.17862332419148
Topic 03,1995,0.9271565374507542,75.81653347958559
Topic 03,1996,0.2972835101819103,11.171075817190907
Topic 03,1997,0.2692483204843666,18.42607680795147
Topic 03,1998,0.37875641226444345,33.713320225188255
Topic 03,1999,0.43227540706869105,23.445800506648936
Topic 03,2000,1.3815067807235621,97.94544530564423
Topic 03,2001,1.4012118569138652,155.48901998461292
Topic 03,2002,0.5436249055234205,51.6532230845785
Topic 03,2003,1.6658715432842304,157.07696500639616
Topic 03,2004,1.452503382088317,139.962794264095
Topic 03,2005,1.6137191127395971,120.25941119886697
Topic 03,2006,1.3862943069001499,146.9553231641026
Topic 03,2007,0.7092733484579998,48.912796483958886
Topic 03,2008,0.7764768579181252,70.56373269282216
Topic 04,1978,0.5512137086576341,24.874000413737733
Topic 04,1979,1.5837623257655253,130.93100094373736
Topic 04,1980,0.5254418125250395,63.824922446763374
Topic 04,1981,0.429513378804884,28.450847875675212
Topic 04,1982,0.6968414424165915,22.933991637753
Topic 04,1983,1.0426056213823547,68.47025293626426
Topic 04,1984,0.961437734654065,63.24574920066652
Topic 04,1985,0.808162523178066,74.09169891759073
Topic 04,1986,0.5314806019826913,49.05903655846253
Topic 04,1987,0.1277146841262722,7.293023428967643
Topic 04,1988,0.18830311479287518,19.17975976753549
Topic 04,1989,0.7963900185080497,84.46514840438508
Topic 04,1990,0.16012227441971102,9.011003815351641
Topic 04,1991,1.2997677662594156,113.51204080650027
Topic 04,1992,0.13022359202553124,6.433618953011454
Topic 04,1993,2.0287942612599617,257.02616708043286
Topic 04,1994,1.135245472530257,126.3461370075117
Topic 04,1995,1.742034247859118,178.09541305444796
Topic 04,1996,0.32034042025192566,24.380872030120866
Topic 04,1997,3.416192733198147,253.32209200364275
Topic 04,1998,4.093173578663686,371.1795210550908
Topic 04,1999,1.0211916749668812,114.65121487752322
Topic 04,2000,1.4155926477845866,134.6454525849243
Topic 04,2001,2.0234149073832923,170.4385283785919
Topic 04,2002,1.4085773264515278,123.56106482199856
Topic 04,2003,2.5441657015176076,225.6727100178615
Topic 04,2004,0.8785584116976917,85.44906858576772
Topic 04,2005,1.9213068420038404,127.82309875039911
Topic 04,2006,0.7346211840398501,68.63009302134644
Topic 04,2007,0.7270835153938092,68.09565623246388
Topic 04,2008,1.1754944522906898,100.78464863302938
Topic 05,1978,1.2975518448644063,70.9692884956564
Topic 05,1979,0.1786434053149062,10.228734230569572
Topic 05,1980,0.14087683214253455,9.617763491606345
Topic 05,1981,0.49563998936272213,29.337108548974395
Topic 05,1982,1.361473292301325,118.04339632889774
Topic 05,1983,0.07877014973389337,8.377947182618056
Topic 05,1984,0.5888215451225064,37.33010900549297
Topic 05,1985,0.48686843410887437,48.667638361431955
Topic 05,1986,1.453944023379625,183.83326251043388
Topic 05,1987,1.086047652857382,74.40060170359263
Topic 05,1988,0.8047230558735816,53.71864851207464
Topic 05,1989,0.3046535855756701,24.034434298284726
Topic 05,1990,0.3619675345388246,37.915274429996316
Topic 05,1991,0.9019710638502425,67.79907959914618
Topic 05,1992,0.7030204674156558,61.27458286781632
Topic 05,1993,0.5572498677568852,52.84414491554577
Topic 05,1994,1.8666730778517253,148.03046951834813
Topic 05,1995,2.0386595101860396,175.27486794217737
Topic 05,1996,1.1404363161092614,88.91877373810098
Topic 05,1997,0.753888436601901,43.1109335486315
Topic 05,1998,1.8560005258697583,123.82363274750207
Topic 05,1999,0.9351360610970814,58.29039872232198
Topic 05,2000,2.340188222897418,182.36308899732416
Topic 05,2001,2.040860628018845,211.0890002881992
Topic 05,2002,1.636131964681296,174.22438400752137
Topic 05,2003,2.354088133662263,239.40481423018144
Topic 05,2004,3.9301126411380536,349.8042767814726
Topic 05,2005,3.0915983988395377,368.4144968846829
Topic 05,2006,3.1546183210964953,351.49959285636976
Topic 05,2007,3.396923240419215,336.30782863748885
Topic 05,2008,2.8963223593380976,316.13250342690276
Topic 06,1978,0.7633088458435346,47.839018169868005
Topic 06,1979,0.49952700188238947,32.91162849624818
Topic 06,1980,1.359157016785613,161.61703051282933
Topic 06,1981,0.9010549461412368,57.093063012035465
Topic 06,1982,0.5673044372010558,39.60651615047604
Topic 06,1983,0.3460235699804793,24.01499802362666
Topic 06,1984,0.7867829137544716,55.80623786897873
Topic 06,1985,0.7452797694171096,56.55618060656067
Topic 06,1986,1.3423423298515855,135.7744779995338
Topic 06,1987,0.7102143637563528,70.46057829644654
Topic 06,1988,0.6573307106794097,62.680704517906236
Topic 06,1989,1.7033903561591162,193.8054681049243
Topic 06,1990,0.18518187484423523,8.39295630997787
Topic 06,1991,0.35408087535238003,29.49341944268107
Topic 06,1992,1.1384259372418981,80.94818844634497
Topic 06,1993,2.218408140016598,230.4208370643296
Topic 06,1994,2.084066979588321,223.9389850003298
Topic 06,1995,0.5499432554202544,46.372850100918555
Topic 06,1996,0.02083879315381134,1.1658700576067031
Topic 06,1997,1.3846412616117658,107.35056749755034
Topic 06,1998,1.3468527086214004,109.35319205473775
Topic 06,1999,0.7470085184445374,69.94439673525426
Topic 06,2000,1.255400160860463,102.81582221128244
Topic 06,2001,1.887690189594634,254.93038485727416
Topic 06,2002,0.5197364747656523,51.227103223442356
Topic 06,2003,0.6105148864195564,72.56400664838453
Topic 06,2004,0.6695804481017724,78.01435673009136
Topic 06,2005,0.8207038208643189,61.43981157829249
Topic 06,2006,0.588607288454891,28.509836347636668
Topic 06,2007,1.256397663260836,117.02369272972047
Topic 06,2008,1.2992070484094245,138.57400971101703
Topic 07,1978,0.0078027788847853975,0.49192061732898074
Topic 07,1979,0.778761709437169,78.26883678519454
Topic 07,1980,0.10686681639978465,6.1121202675337685
Topic 07,1981,0.008730989302621292,0.49798644097194916
Topic 07,1982,0.008197862311748228,0.46424058136489715
Topic 07,1983,0.08101210543883784,3.8200276817465877
Topic 07,1984,0.13690898464362028,13.126398773908189
Topic 07,1985,0.02997301681957949,2.588567310059154
Topic 07,1986,0.2862127722109446,25.401061064020084
Topic 07,1987,0.028189990351645728,1.7398006823807728
Topic 07,1988,0.005127673276844989,0.2868310943829855
Topic 07,1989,0.5866012955853399,47.46112128635332
Topic 07,1990,0.2634659448245671,10.938133307370807
Topic 07,1991,1.5579212692828204,148.23267666209006
Topic 07,1992,0.2135116614375022,17.341569590073973
Topic 07,1993,0.38510881755646514,24.888564244583293
Topic 07,1994,1.2342131051318679,86.90244890006207
Topic 07,1995,0.7636562588846004,65.68306078840922
Topic 07,1996,0.024638918730672397,1.3960026622821522
Topic 07,1997,0.9299695747295269,30.558277557577224
Topic 07,1998,2.5258451851885138,268.605827116025
Topic 07,1999,1.8863235298342438,178.4132754591312
Topic 07,2000,0.18603070336097002,16.746683350800797
Topic 07,2001,2.255596649294115,203.90115822889544
Topic 07,2002,3.7135585802214646,357.6340070161707
Topic 07,2003,1.3697788812922618,117.96589744043504
Topic 07,2004,2.6338817875432934,263.5313346798521
Topic 07,2005,1.9764593598709486,223.66766658900485
Topic 07,2006,1.4947990536834181,111.28200373354017
Topic 07,2007,1.8773205582869967,239.49857229423122
Topic 07,2008,3.6068990255073405,392.34858436775505
Topic 08,1978,1.4879594154155464,65.51189151983418
Topic 08,1979,1.1367005881979462,79.39416893764206
Topic 08,1980,1.0975881417801958,71.30562567170927
Topic 08,1981,1.1078536062134674,59.912520549807056
Topic 08,1982,1.3071483291553414,65.85767202907688
Topic 08,1983,0.618832583197703,33.86604260094989
Topic 08,1984,1.013643075226073,47.34914594850328
Topic 08,1985,0.6974740050783675,32.6429181029898
Topic 08,1986,0.8233987984612812,58.880726273924765
Topic 08,1987,1.2329554033597425,100.37781610080876
Topic 08,1988,0.9177174028325376,44.49666819891492
Topic 08,1989,0.9731888144899581,72.45311707646121
Topic 08,1990,1.0858746857701447,79.73283984593033
Topic 08,1991,0.5013602807282009,41.38133944269495
Topic 08,1992,0.49806760365265634,29.171328685796748
Topic 08,1993,0.4981641671707158,39.42111086414102
Topic 08,1994,0.8117120990857434,57.07126756502425
Topic 08,1995,1.4775384144700632,123.1257742132474
Topic 08,1996,1.2097905696579407,53.59054394022463
Topic 08,1997,3.231704713168482,242.38228300236716
Topic 08,1998,0.9228971168455236,52.42340630583501
Topic 08,1999,0.9694153100526822,63.571826899345304
Topic 08,2000,2.085578097931868,128.64172523989066
Topic 08,2001,1.2425852932469441,120.09771200899118
Topic 08,2002,1.8974152740559729,125.58827776161817
Topic 08,2003,1.9522345431573078,140.66145886133089
Topic 08,2004,1.729406185470755,234.89351178553366
Topic 08,2005,1.9565147799913396,231.49448354584615
Topic 08,2006,0.7668002925541643,86.80500750998584
Topic 08,2007,3.185000904682432,313.23778891972813
Topic 08,2008,1.4588307022082816,132.51175103326312
Topic 09,1978,5.161009038610805,305.99390259332597
Topic 09,1979,2.4723955936987307,138.607580228083
Topic 09,1980,0.9692415291563455,69.59707458708941
Topic 09,1981,2.6828357676058276,181.41894680909098
Topic 09,1982,3.376091855611643,178.24650215606545
Topic 09,1983,3.4191402889321902,176.5650557462444
Topic 09,1984,4.639714881985994,283.9849550674253
Topic 09,1985,1.4305747753751703,109.98061117493948
Topic 09,1986,0.34403068450679813,22.644862761379848
Topic 09,1987,4.18743286157814,250.421754236405
Topic 09,1988,2.245123597611399,114.53428543267242
Topic 09,1989,1.4792668683059302,95.55917963492357
Topic 09,1990,0.06806138424220896,3.7531154442699886
Topic 09,1991,1.7476107081930086,91.26584947759675
Topic 09,1992,0.3917778002835436,22.46480409631095
Topic 09,1993,0.38434320086471757,26.028073350062247
Topic 09,1994,0.3736932171493364,24.54662795782317
Topic 09,1995,1.6161623898174549,154.26196852479566
Topic 09,1996,1.7558049180631314,142.36426916643654
Topic 09,1997,0.393065071997949,25.8074435198054
Topic 09,1998,0.13253751695771537,7.438179524376954
Topic 09,1999,0.6440512489746497,49.87538897397299
Topic 09,2000,0.2407359214869837,23.10373815746809
Topic 09,2001,0.12112241558255264,10.329704409013821
Topic 09,2002,1.101365595223092,114.63010921112762
Topic 09,2003,0.6216393793106606,60.94047348160516
Topic 09,2004,0.06997021369008787,4.26723766980698
Topic 09,2005,1.2246671713193311,106.4536418614032
Topic 09,2006,0.40801455258949193,32.363223000525586
Topic 09,2007,0.21668963601229668,13.255694931334984
Topic 09,2008,0.20814068756395265,23.07866508870681
Topic 10,1978,1.5454787188773484,93.68036953142136
Topic 10,1979,0.20023765914487257,9.46461261003279
Topic 10,1980,0.7311660957071802,25.850976607456698
Topic 10,1981,0.4370514107231469,23.50569248763485
Topic 10,1982,0.8121683216323358,36.00151055558539
Topic 10,1983,0.28075285263564587,20.092985606446625
Topic 10,1984,0.6921684159729895,30.802884129470684
Topic 10,1985,1.639026131362741,93.6489657674735
Topic 10,1986,0.014877448328201431,0.8979906743867522
Topic 10,1987,0.7651304076747105,45.594053919482235
Topic 10,1988,1.1195840932496208,80.24208317146828
Topic 10,1989,1.0520997904029188,58.332948238004555
Topic 10,1990,0.8582994241224117,63.08794224308414
Topic 10,1991,1.3422051267519106,86.91217049816119
Topic 10,1992,1.120728311854529,69.88968451834722
Topic 10,1993,1.0765360462490172,70.06461879076042
Topic 10,1994,0.530721897284457,38.7105166692417
Topic 10,1995,1.0790972009843887,92.97685501074207
Topic 10,1996,1.1176211658086879,86.34764044286408
Topic 10,1997,1.7882865602863598,134.2682770701541
Topic 10,1998,3.2882711919547387,318.0156842214363
Topic 10,1999,2.872700775955228,244.0626312539892
Topic 10,2000,2.390318133468817,214.42408011542335
Topic 10,2001,1.0086503436318224,88.86369421484366
Topic 10,2002,0.30019025642326425,15.681197202315545
Topic 10,2003,0.5887248808873488,43.213706082346654
Topic 10,2004,1.4912319552124598,118.5885149424184
Topic 10,2005,0.9514954490872697,81.7516727824057
Topic 10,2006,0.7393611767989587,52.313362163929334
Topic 10,2007,0.7648687124310103,55.201818605266105
Topic 10,2008,0.1018776887584809,11.13269482979881
Topic 11,1978,0.9108490220675078,53.909106075901654
Topic 11,1979,0.5448504682928701,31.959137555117927
Topic 11,1980,0.89881202811824,71.25890203670458
Topic 11,1981,1.1543762409438014,70.74143459583362
Topic 11,1982,1.6071097753469314,59.3064147387705
Topic 11,1983,0.7521786670705805,37.66576600337231
Topic 11,1984,0.47260774332892264,18.24482890717459
Topic 11,1985,0.5133096345451271,37.422934047217694
Topic 11,1986,0.45987015796579506,24.04985675641788
Topic 11,1987,0.28064120608956744,19.718588312457232
Topic 11,1988,0.9502829400210081,71.364166580725
Topic 11,1989,0.4367636944851621,43.00418329165918
Topic 11,1990,1.1916333769895382,42.41221618453024
Topic 11,1991,0.8060225098649294,81.96147011553342
Topic 11,1992,1.1456905132582365,66.3932079469321
Topic 11,1993,0.6845013222678269,51.40813766338391
Topic 11,1994,0.72296324716658,75.27804384533036
Topic 11,1995,1.0689516415717564,85.65559867674642
Topic 11,1996,0.9704878134176962,56.86938963274347
Topic 11,1997,0.9060220588036886,88.41644019427217
Topic 11,1998,0.2784658217060524,26.213613600543027
Topic 11,1999,0.6217482702434342,63.47315477101607
Topic 11,2000,0.7112738077222781,82.13978191992597
Topic 11,2001,1.676124947500829,166.38769646767474
Topic 11,2002,2.3222003979968706,240.88001606543094
Topic 11,2003,2.7198787704276075,243.6398757546534
Topic 11,2004,1.399743246224564,154.13365730828448
Topic 11,2005,2.6722265444785585,256.09059420028154
Topic 11,2006,2.880761000149073,270.3048507753814
Topic 11,2007,3.8262219197428196,377.70878889981236
Topic 11,2008,1.664895852964325,171.09245437682785
Topic 12,1978,0.9409882943276878,60.75969630850169
Topic 12,1979,0.6675444760268276,50.88252568590569
Topic 12,1980,0.4117419293804626,22.461400155321563
Topic 12,1981,1.02417424888983,58.528858596207364
Topic 12,1982,0.1484616777181338,9.113693878981994
Topic 12,1983,0.6746131722406277,23.62013973301168
Topic 12,1984,0.24138306490281458,16.522742587523606
Topic 12,1985,1.3436396595891185,101.77492905642276
Topic 12,1986,0.718628645902313,53.36745436297455
Topic 12,1987,0.5663965859611699,62.438567307302286
Topic 12,1988,0.3374572806706521,26.177987285201905
Topic 12,1989,0.6388719074977363,45.46564489177392
Topic 12,1990,0.6288600056696506,52.4932813835893
Topic 12,1991,0.6882035497916605,52.02225398977078
Topic 12,1992,0.6051069254030544,43.13222011319643
Topic 12,1993,0.14036273045915254,11.745418885122115
Topic 12,1994,2.3731713550012077,196.73972558349743
Topic 12,1995,0.45200642411673475,36.50109191506373
Topic 12,1996,0.39886331113660006,21.385591537217135
Topic 12,1997,0.8523484471044999,50.308759063974904
Topic 12,1998,1.662120175537825,126.59141777389436
Topic 12,1999,0.7309358703254696,54.751971204923635
Topic 12,2000,1.958940799702702,106.65041730728188
Topic 12,2001,1.1201402443323398,168.23325034864877
Topic 12,2002,2.657851012156497,260.7023339621866
Topic 12,2003,0.5922378455368147,43.139462671433556
Topic 12,2004,1.626523287943584,183.94728923567624
Topic 12,2005,1.0933820481313408,89.04392510610651
Topic 12,2006,0.7258059204200714,72.92082353355174
Topic 12,2007,1.1572922363544262,114.99897204002683
Topic 12,2008,1.0591241255009103,112.16152090543524
Topic 13,1978,1.8870256804105567,109.73203957166925
Topic 13,1979,0.5293395281234986,23.492232098173794
Topic 13,1980,2.5374724941899016,124.60424518341321
Topic 13,1981,1.8567883794392228,106.50138536960111
Topic 13,1982,2.030196471067803,134.1984428386158
Topic 13,1983,1.6166713551172347,86.1727854609219
Topic 13,1984,1.3357749158321264,74.06720873145292
Topic 13,1985,1.8385670779127605,109.8398028580678
Topic 13,1986,0.8244718417989488,72.99427182600249
Topic 13,1987,1.9843948699367255,156.22858347261754
Topic 13,1988,2.244384892170172,197.1311523015427
Topic 13,1989,0.40802218141221125,18.536900038200564
Topic 13,1990,0.47675721997913467,42.145106107275225
Topic 13,1991,1.621189170607712,136.52633766983612
Topic 13,1992,0.7016327297437928,62.35328798032174
Topic 13,1993,1.6767139201720205,117.69644374431378
Topic 13,1994,1.630893823030585,154.05176573095878
Topic 13,1995,1.8383198713273614,174.44154950762908
Topic 13,1996,2.985299945138294,218.5229879516958
Topic 13,1997,0.41464127355067676,43.57671664872655
Topic 13,1998,1.4021379722664546,127.91693686902447
Topic 13,1999,1.739446185133657,166.16724091073118
Topic 13,2000,0.23038378154705105,19.831909749146277
Topic 13,2001,0.38848257927027086,40.62558511725731
Topic 13,2002,1.3676131026291647,111.23326580699549
Topic 13,2003,0.7180154556452243,59.374206649087554
Topic 13,2004,1.6730143024899045,142.24503306763012
Topic 13,2005,0.06643399312215185,5.405868742335607
Topic 13,2006,0.21115334253436582,17.600581814373488
Topic 13,2007,0.03486986727433317,2.8387010061607603
Topic 13,2008,0.5826722854893711,62.4717596070609
Topic 14,1978,4.412050900171173,262.1520085307644
Topic 14,1979,4.4393327344924325,250.49910166312412
Topic 14,1980,4.432778409434117,249.63881558452334
Topic 14,1981,2.2093855066179424,141.34072697374157
Topic 14,1982,3.004781539884048,197.49678660633242
Topic 14,1983,1.518691933231969,84.24502157404358
Topic 14,1984,2.550921920334175,159.89485777047554
Topic 14,1985,2.148089708647496,114.78148712306998
Topic 14,1986,1.1000378186538697,71.20116372167779
Topic 14,1987,0.674355034456165,38.0707159655806
Topic 14,1988,0.9942049485625422,65.97694273197045
Topic 14,1989,1.157428484595851,66.58155437394545
Topic 14,1990,0.7776523801245151,61.50516103313342
Topic 14,1991,1.1581305479390225,72.2760417777788
Topic 14,1992,0.23889861015545968,19.444284788853686
Topic 14,1993,0.8295452419386328,64.31362345170825
Topic 14,1994,0.08199699938557496,7.246720083515662
Topic 14,1995,0.6302223536541859,64.1277578993845
Topic 14,1996,1.2788783573701383,61.05727782344724
Topic 14,1997,1.0050395357125328,83.07159222983005
Topic 14,1998,0.5760007622719931,25.22274259102541
Topic 14,1999,0.7631141915539971,89.95410658626398
Topic 14,2000,0.33895712310289333,32.56069983004224
Topic 14,2001,0.1013854317625659,12.095422197646307
Topic 14,2002,0.6134608928314901,38.94128240809056
Topic 14,2003,0.5051273066556315,48.03064628860649
Topic 14,2004,0.10127514515199026,10.461778784736905
Topic 14,2005,0.26753921607815945,24.198312855595006
Topic 14,2006,0.3573950213960623,19.099471295124847
Topic 14,2007,1.034241783639792,78.3747605618874
